,hhid,group_id_x,totformalborrow_24,totinformalborrow_24,hhinc,hhnomembers_x,survey_round,hhinc_24,totformalborrow_24_top_coded,totinformalborrow_24_top_coded,hhinc_top_coded,hhinc_24_top_coded,total_borrowed_amount,pair_id,treated,daily_per_capita_income,below_poverty_line,gender_hoh,age_hoh,educyears_hoh,readwrite_hoh,noclasspassed_hoh,higheduc_hoh,hhnomembers_above18,hhnomembers_below18,hhreg_muslim,hhreg_christian,hhcaste_fc,hhcaste_bc,hhcaste_mbc,hhcaste_sc_st
2290,117221.0,147.0,500000,15000,7900,6,Endline II,189600,444844.80351986585,15000.0,7900.0,189600.0,515000,38,1,43.888888888888886,1,Male (1),60.0,8 years,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2291,117226.0,175.0,130000,340000,47600,9,Endline II,1142400,130000.0,293642.18849340803,47600.0,1142400.0,470000,51,1,176.2962962962963,1,Male (1),59.0,0 years,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2292,117228.0,175.0,35000,30000,7320,5,Endline II,175680,35000.0,30000.0,7320.0,175680.0,65000,51,1,48.8,1,Male (1),38.0,11 years,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2293,117229.0,147.0,50000,40000,36040,6,Endline II,864960,50000.0,40000.0,36040.0,864960.0,90000,38,1,200.2222222222222,1,Male (1),40.0,0 years,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2294,117232.0,176.0,50000,30000,4000,5,Endline II,96000,50000.0,30000.0,4000.0,96000.0,80000,52,0,26.666666666666668,0,Male (1),42.0,10 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2295,117239.0,147.0,1300000,30000,48000,4,Endline II,1152000,444844.80351986585,30000.0,48000.0,1152000.0,1330000,38,1,400.0,1,Male (1),40.0,19+ years (Post-graduate),1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2296,117242.0,147.0,25000,75000,2760,4,Endline II,66240,25000.0,75000.0,2760.0,66240.0,100000,38,1,23.0,0,Male (1),65.0,0 years,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2297,117250.0,179.0,87000,420000,53250,4,Endline II,1278000,87000.0,293642.18849340803,53250.0,1278000.0,507000,52,1,443.75,1,Male (1),39.0,0 years,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2298,117255.0,175.0,45000,5000,5500,5,Endline II,132000,45000.0,5000.0,5500.0,132000.0,50000,51,1,36.66666666666667,1,Male (1),30.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2299,117260.0,179.0,30000,26000,400,4,Endline II,9600,30000.0,26000.0,400.0,9600.0,56000,52,1,3.3333333333333335,0,Female (0),34.0,0 years,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2300,117285.0,175.0,63000,30000,21000,6,Endline II,504000,63000.0,30000.0,21000.0,504000.0,93000,51,1,116.66666666666667,1,Male (1),51.0,3-7 years (Classes 1-5),1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2301,117346.0,176.0,50000,100000,10000,5,Endline II,240000,50000.0,100000.0,10000.0,240000.0,150000,52,0,66.66666666666666,1,Male (1),32.0,15-16 years (Vocational/industry studies),1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2302,117350.0,176.0,22000,30000,3500,2,Endline II,84000,22000.0,30000.0,3500.0,84000.0,52000,52,0,58.333333333333336,1,Female (0),35.0,3-7 years (Classes 1-5),1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2303,117357.0,175.0,10000,23000,20000,5,Endline II,480000,10000.0,23000.0,20000.0,480000.0,33000,51,1,133.33333333333331,1,Male (1),54.0,11 years,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2304,117368.0,175.0,186000,235000,10400,5,Endline II,249600,186000.0,235000.0,10400.0,249600.0,421000,51,1,69.33333333333334,1,Male (1),59.0,3-7 years (Classes 1-5),1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2305,117382.0,175.0,50000,30000,6700,4,Endline II,160800,50000.0,30000.0,6700.0,160800.0,80000,51,1,55.833333333333336,1,Male (1),66.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2306,117386.0,175.0,60000,50000,11900,6,Endline II,285600,60000.0,50000.0,11900.0,285600.0,110000,51,1,66.11111111111111,1,Male (1),49.0,10 years,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2307,117402.0,157.0,81000,120000,2300,7,Endline II,55200,81000.0,120000.0,2300.0,55200.0,201000,43,1,10.952380952380953,0,Male (1),45.0,0 years,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2308,117411.0,176.0,103000,30000,10000,3,Endline II,240000,103000.0,30000.0,10000.0,240000.0,133000,52,0,111.1111111111111,1,Female (0),27.0,10 years,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2309,117419.0,157.0,106000,5000,12000,4,Endline II,288000,106000.0,5000.0,12000.0,288000.0,111000,43,1,100.0,1,Male (1),33.0,12 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2310,117433.0,175.0,19500,30000,6000,3,Endline II,144000,19500.0,30000.0,6000.0,144000.0,49500,51,1,66.66666666666667,1,Male (1),25.0,11 years,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2311,117444.0,175.0,50000,39000,4000,2,Endline II,96000,50000.0,39000.0,4000.0,96000.0,89000,51,1,66.66666666666667,1,Male (1),54.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2312,117447.0,176.0,17000,30000,5000,7,Endline II,120000,17000.0,30000.0,5000.0,120000.0,47000,52,0,23.809523809523807,0,Male (1),42.0,0 years,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2313,117454.0,175.0,260000,30000,63200,5,Endline II,1516800,260000.0,30000.0,63200.0,1516800.0,290000,51,1,421.3333333333333,1,Male (1),54.0,13 years,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2314,117456.0,175.0,150000,30000,17000,4,Endline II,408000,150000.0,30000.0,17000.0,408000.0,180000,51,1,141.66666666666666,1,Female (0),29.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2315,117462.0,175.0,50000,2000,2000,4,Endline II,48000,50000.0,2000.0,2000.0,48000.0,52000,51,1,16.666666666666668,0,Female (0),29.0,0 years,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2316,117472.0,175.0,50000,30000,33000,6,Endline II,792000,50000.0,30000.0,33000.0,792000.0,80000,51,1,183.33333333333334,1,Male (1),48.0,11 years,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2317,117498.0,175.0,60000,40000,9150,3,Endline II,219600,60000.0,40000.0,9150.0,219600.0,100000,51,1,101.66666666666667,1,Male (1),33.0,11 years,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2318,117504.0,176.0,57000,6900,9000,6,Endline II,216000,57000.0,6900.0,9000.0,216000.0,63900,52,0,50.0,1,Male (1),43.0,10 years,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2319,117510.0,176.0,104000,30000,6700,4,Endline II,160800,104000.0,30000.0,6700.0,160800.0,134000,52,0,55.833333333333336,1,Male (1),50.0,10 years,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2320,117521.0,175.0,30000,30000,11050,4,Endline II,265200,30000.0,30000.0,11050.0,265200.0,60000,51,1,92.08333333333333,1,Male (1),29.0,11 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2321,117528.0,175.0,58000,30000,15400,7,Endline II,369600,58000.0,30000.0,15400.0,369600.0,88000,51,1,73.33333333333334,1,Male (1),37.0,8 years,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2322,117533.0,175.0,5000,3000,5800,3,Endline II,139200,5000.0,3000.0,5800.0,139200.0,8000,51,1,64.44444444444444,1,Male (1),22.0,12 years,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2323,117535.0,175.0,30000,15000,900,4,Endline II,21600,30000.0,15000.0,900.0,21600.0,45000,51,1,7.5,0,Male (1),38.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2324,117541.0,175.0,140000,50000,4000,8,Endline II,96000,140000.0,50000.0,4000.0,96000.0,190000,51,1,16.666666666666668,0,Male (1),34.0,8 years,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2325,117612.0,143.0,86650,35000,4800,7,Endline II,115200,86650.0,35000.0,4800.0,115200.0,121650,35,1,22.857142857142858,0,Male (1),75.0,0 years,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2326,117624.0,147.0,12000,10000,3780,3,Endline II,90720,12000.0,10000.0,3780.0,90720.0,22000,38,1,42.0,1,Male (1),42.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2327,117625.0,147.0,50000,6000,480,2,Endline II,11520,50000.0,6000.0,480.0,11520.0,56000,38,1,8.0,0,Male (1),57.0,10 years,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2328,117628.0,146.0,25000,70000,1500,6,Endline II,36000,25000.0,70000.0,1500.0,36000.0,95000,38,0,8.333333333333334,0,Male (1),42.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2329,117634.0,146.0,50000,95000,1200,4,Endline II,28800,50000.0,95000.0,1200.0,28800.0,145000,38,0,10.0,0,Male (1),40.0,0 years,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2330,117640.0,147.0,50000,300000,200,3,Endline II,4800,50000.0,293642.18849340803,200.0,4800.0,350000,38,1,2.2222222222222223,0,Female (0),24.0,3-7 years (Classes 1-5),0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2331,117641.0,147.0,20000,30000,1000,6,Endline II,24000,20000.0,30000.0,1000.0,24000.0,50000,38,1,5.555555555555556,0,Female (0),50.0,0 years,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2332,117656.0,146.0,50000,130000,2000,4,Endline II,48000,50000.0,130000.0,2000.0,48000.0,180000,38,0,16.666666666666668,0,Male (1),55.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2333,117657.0,147.0,62000,30000,2500,1,Endline II,60000,62000.0,30000.0,2500.0,60000.0,92000,38,1,83.33333333333333,1,Female (0),56.0,3-7 years (Classes 1-5),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2334,117659.0,146.0,50000,80000,1950,5,Endline II,46800,50000.0,80000.0,1950.0,46800.0,130000,38,0,13.0,0,Male (1),55.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2335,117667.0,146.0,100000,42000,9600,4,Endline II,230400,100000.0,42000.0,9600.0,230400.0,142000,38,0,80.0,1,Male (1),33.0,10 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2336,117685.0,147.0,29000,37000,6220,5,Endline II,149280,29000.0,37000.0,6220.0,149280.0,66000,38,1,41.46666666666667,1,Male (1),38.0,8 years,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2337,117688.0,147.0,258000,5000,12000,6,Endline II,288000,258000.0,5000.0,12000.0,288000.0,263000,38,1,66.66666666666667,1,Male (1),56.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2338,117701.0,146.0,50000,45000,2000,5,Endline II,48000,50000.0,45000.0,2000.0,48000.0,95000,38,0,13.333333333333334,0,Female (0),26.0,13 years,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2339,117705.0,146.0,122000,30000,5500,2,Endline II,132000,122000.0,30000.0,5500.0,132000.0,152000,38,0,91.66666666666667,1,Male (1),34.0,10 years,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2340,117716.0,179.0,30000,30000,3000,4,Endline II,72000,30000.0,30000.0,3000.0,72000.0,60000,52,1,25.0,0,Male (1),49.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2341,117734.0,146.0,50000,100000,4200,4,Endline II,100800,50000.0,100000.0,4200.0,100800.0,150000,38,0,35.0,1,Male (1),48.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2342,117740.0,157.0,200000,30000,1000,2,Endline II,24000,200000.0,30000.0,1000.0,24000.0,230000,43,1,16.666666666666668,0,Male (1),63.0,11 years,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2343,117751.0,147.0,85000,65000,2500,3,Endline II,60000,85000.0,65000.0,2500.0,60000.0,150000,38,1,27.777777777777775,1,Male (1),61.0,12 years,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2344,117765.0,147.0,67000,10000,12000,4,Endline II,288000,67000.0,10000.0,12000.0,288000.0,77000,38,1,100.0,1,Male (1),32.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2345,117772.0,146.0,14000,30000,3600,5,Endline II,86400,14000.0,30000.0,3600.0,86400.0,44000,38,0,24.0,0,Male (1),59.0,0 years,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2346,117787.0,147.0,50000,30000,4000,6,Endline II,96000,50000.0,30000.0,4000.0,96000.0,80000,38,1,22.222222222222225,0,Male (1),48.0,9 years,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2347,117800.0,147.0,50000,14000,4300,5,Endline II,103200,50000.0,14000.0,4300.0,103200.0,64000,38,1,28.666666666666668,1,Male (1),37.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2348,117806.0,175.0,57000,30000,8000,6,Endline II,192000,57000.0,30000.0,8000.0,192000.0,87000,51,1,44.44444444444445,1,Male (1),62.0,11 years,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2349,117823.0,147.0,51000,75000,4000,5,Endline II,96000,51000.0,75000.0,4000.0,96000.0,126000,38,1,26.666666666666668,0,Female (0),53.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2350,117867.0,175.0,50000,50000,1000,2,Endline II,24000,50000.0,50000.0,1000.0,24000.0,100000,51,1,16.666666666666668,0,Female (0),42.0,0 years,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2351,117872.0,146.0,16000,40000,5000,3,Endline II,120000,16000.0,40000.0,5000.0,120000.0,56000,38,0,55.55555555555555,1,Male (1),45.0,11 years,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2352,117875.0,175.0,50000,30000,8500,7,Endline II,204000,50000.0,30000.0,8500.0,204000.0,80000,51,1,40.476190476190474,1,Male (1),34.0,8 years,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2353,117882.0,147.0,50000,10000,12520,6,Endline II,300480,50000.0,10000.0,12520.0,300480.0,60000,38,1,69.55555555555556,1,Male (1),36.0,0 years,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2354,117887.0,146.0,7000,16100,11740,7,Endline II,281760,7000.0,16100.0,11740.0,281760.0,23100,38,0,55.904761904761905,1,Male (1),51.0,10 years,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2355,117889.0,167.0,115000,50000,20000,4,Endline II,480000,115000.0,50000.0,20000.0,480000.0,165000,47,1,166.66666666666666,1,Male (1),51.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2356,117923.0,176.0,15000,30000,4000,4,Endline II,96000,15000.0,30000.0,4000.0,96000.0,45000,52,0,33.333333333333336,1,Male (1),36.0,11 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2357,117925.0,167.0,40000,30000,3820,4,Endline II,91680,40000.0,30000.0,3820.0,91680.0,70000,47,1,31.833333333333332,1,Male (1),48.0,9 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2358,117941.0,147.0,280000,115000,6640,7,Endline II,159360,280000.0,115000.0,6640.0,159360.0,395000,38,1,31.61904761904762,1,Male (1),57.0,10 years,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2359,117966.0,175.0,50000,100000,6700,5,Endline II,160800,50000.0,100000.0,6700.0,160800.0,150000,51,1,44.66666666666667,1,Male (1),39.0,15-16 years (Vocational/industry studies),1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2360,117968.0,175.0,105000,10000,8200,4,Endline II,196800,105000.0,10000.0,8200.0,196800.0,115000,51,1,68.33333333333333,1,Male (1),44.0,10 years,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2361,117976.0,176.0,900000,30000,8000,9,Endline II,192000,444844.80351986585,30000.0,8000.0,192000.0,930000,52,0,29.629629629629633,1,Male (1),61.0,11 years,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2362,117994.0,175.0,8000,30000,26000,6,Endline II,624000,8000.0,30000.0,26000.0,624000.0,38000,51,1,144.44444444444443,1,Male (1),59.0,3-7 years (Classes 1-5),1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2363,117995.0,157.0,20000,122000,6700,1,Endline II,160800,20000.0,122000.0,6700.0,160800.0,142000,43,1,223.33333333333334,1,Female (0),52.0,10 years,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2364,118017.0,175.0,127000,10000,4000,4,Endline II,96000,127000.0,10000.0,4000.0,96000.0,137000,51,1,33.333333333333336,1,Male (1),37.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2365,118034.0,147.0,315000,108000,6490,5,Endline II,155760,315000.0,108000.0,6490.0,155760.0,423000,38,1,43.266666666666666,1,Male (1),52.0,12 years,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2366,118056.0,167.0,50000,29000,26700,4,Endline II,640800,50000.0,29000.0,26700.0,640800.0,79000,47,1,222.5,1,Male (1),54.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2367,118061.0,146.0,50000,30000,7600,4,Endline II,182400,50000.0,30000.0,7600.0,182400.0,80000,38,0,63.333333333333336,1,Male (1),35.0,11 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2368,118071.0,146.0,74000,35000,3000,4,Endline II,72000,74000.0,35000.0,3000.0,72000.0,109000,38,0,25.0,0,Male (1),46.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2369,118077.0,146.0,37000,50000,7000,3,Endline II,168000,37000.0,50000.0,7000.0,168000.0,87000,38,0,77.77777777777779,1,Male (1),62.0,0 years,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2370,118078.0,147.0,47000,43000,12980,4,Endline II,311520,47000.0,43000.0,12980.0,311520.0,90000,38,1,108.16666666666667,1,Male (1),51.0,13 years,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2371,118079.0,157.0,25000,63000,12000,2,Endline II,288000,25000.0,63000.0,12000.0,288000.0,88000,43,1,200.0,1,Female (0),37.0,3-7 years (Classes 1-5),0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2372,118080.0,175.0,60000,90000,5000,5,Endline II,120000,60000.0,90000.0,5000.0,120000.0,150000,51,1,33.33333333333333,1,Male (1),47.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2373,118081.0,157.0,50000,30000,1500,2,Endline II,36000,50000.0,30000.0,1500.0,36000.0,80000,43,1,25.0,0,Male (1),64.0,12 years,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2374,118088.0,146.0,215000,30000,9100,6,Endline II,218400,215000.0,30000.0,9100.0,218400.0,245000,38,0,50.55555555555555,1,Male (1),44.0,11 years,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2375,118092.0,166.0,30000,55000,15000,6,Endline II,360000,30000.0,55000.0,15000.0,360000.0,85000,47,0,83.33333333333333,1,Male (1),30.0,10 years,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2376,118102.0,146.0,14000,12000,11000,4,Endline II,264000,14000.0,12000.0,11000.0,264000.0,26000,38,0,91.66666666666667,1,Male (1),55.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2377,118109.0,146.0,50000,3000,2000,2,Endline II,48000,50000.0,3000.0,2000.0,48000.0,53000,38,0,33.333333333333336,1,Female (0),51.0,0 years,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2378,118115.0,175.0,20000,35000,10100,5,Endline II,242400,20000.0,35000.0,10100.0,242400.0,55000,51,1,67.33333333333334,1,Male (1),30.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2379,118131.0,175.0,85000,25000,22500,5,Endline II,540000,85000.0,25000.0,22500.0,540000.0,110000,51,1,150.0,1,Male (1),40.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2380,118152.0,175.0,15000,4500,8000,6,Endline II,192000,15000.0,4500.0,8000.0,192000.0,19500,51,1,44.44444444444445,1,Male (1),34.0,9 years,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2381,118169.0,146.0,150000,15000,8060,6,Endline II,193440,150000.0,15000.0,8060.0,193440.0,165000,38,0,44.77777777777778,1,Male (1),65.0,8 years,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2382,118201.0,147.0,100000,40000,15000,3,Endline II,360000,100000.0,40000.0,15000.0,360000.0,140000,38,1,166.66666666666666,1,Female (0),34.0,3-7 years (Classes 1-5),0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2383,118216.0,147.0,90000,70000,24120,3,Endline II,578880,90000.0,70000.0,24120.0,578880.0,160000,38,1,268.0,1,Male (1),64.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2384,118222.0,146.0,22000,10000,9000,7,Endline II,216000,22000.0,10000.0,9000.0,216000.0,32000,38,0,42.857142857142854,1,Male (1),59.0,0 years,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2385,118227.0,175.0,50000,40000,11600,6,Endline II,278400,50000.0,40000.0,11600.0,278400.0,90000,51,1,64.44444444444444,1,Male (1),37.0,9 years,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2386,118231.0,172.0,50000,30000,5600,5,Endline II,134400,50000.0,30000.0,5600.0,134400.0,80000,51,0,37.33333333333333,1,Male (1),27.0,10 years,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2387,118233.0,146.0,15000,50000,7690,7,Endline II,184560,15000.0,50000.0,7690.0,184560.0,65000,38,0,36.61904761904761,1,Male (1),34.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2388,118239.0,172.0,50000,20000,3000,5,Endline II,72000,50000.0,20000.0,3000.0,72000.0,70000,51,0,20.0,0,Male (1),35.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2389,118241.0,172.0,300000,60000,45000,5,Endline II,1080000,300000.0,60000.0,45000.0,1080000.0,360000,51,0,300.0,1,Male (1),52.0,19+ years (Post-graduate),1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2390,118245.0,172.0,60000,110000,32000,4,Endline II,768000,60000.0,110000.0,32000.0,768000.0,170000,51,0,266.6666666666667,1,Male (1),55.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2391,118246.0,166.0,250000,380000,2000,4,Endline II,48000,250000.0,293642.18849340803,2000.0,48000.0,630000,47,0,16.666666666666668,0,Male (1),32.0,14 years (Class 12/HSC),1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2392,118248.0,172.0,50000,40000,9500,4,Endline II,228000,50000.0,40000.0,9500.0,228000.0,90000,51,0,79.16666666666667,1,Male (1),54.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2393,118290.0,172.0,50000,30000,10000,5,Endline II,240000,50000.0,30000.0,10000.0,240000.0,80000,51,0,66.66666666666666,1,Male (1),45.0,0 years,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2394,118301.0,175.0,60000,25000,2740,6,Endline II,65760,60000.0,25000.0,2740.0,65760.0,85000,51,1,15.222222222222221,0,Female (0),44.0,0 years,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2395,118308.0,175.0,25000,10000,4400,3,Endline II,105600,25000.0,10000.0,4400.0,105600.0,35000,51,1,48.888888888888886,1,Male (1),70.0,0 years,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2396,118311.0,179.0,63000,30000,10000,5,Endline II,240000,63000.0,30000.0,10000.0,240000.0,93000,52,1,66.66666666666666,1,Male (1),33.0,9 years,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
